LapDistanceNorm,Speed,Throttle,Brake,Time_seconds,Source,LongAccel,LatAccel,SuspTravel_FL,SuspTravel_FR,SuspTravel_RL,SuspTravel_RR
0.61701,241.04,100.0,0.0,55.5309,AC_DEMO_SYNTH,0.6898,0.9165,73.993,63.452,59.194,50.762
0.61757,242.27,100.0,0.0,55.5809,AC_DEMO_SYNTH,0.7012,0.9115,73.537,64.702,58.83,51.762
0.61812,243.51,100.0,0.0,55.6309,AC_DEMO_SYNTH,0.7118,0.9061,73.436,64.255,58.749,51.404
0.61868,244.78,100.0,0.0,55.6809,AC_DEMO_SYNTH,0.7215,0.9004,74.063,63.684,59.25,50.947
0.61923,246.06,100.0,0.0,55.731,AC_DEMO_SYNTH,0.7303,0.8944,74.467,65.052,59.574,52.042
0.61979,247.36,100.0,0.0,55.781,AC_DEMO_SYNTH,0.7382,0.888,74.732,66.03,59.786,52.824
0.62034,248.67,100.0,0.0,55.831,AC_DEMO_SYNTH,0.7453,0.8812,75.433,66.234,60.346,52.987
0.6209,249.99,100.0,0.0,55.881,AC_DEMO_SYNTH,0.7514,0.8741,75.12,66.696,60.096,53.357
0.62146,251.33,100.0,0.0,55.9311,AC_DEMO_SYNTH,0.7567,0.8666,75.697,65.928,60.558,52.742
0.62201,252.67,100.0,0.0,55.9811,AC_DEMO_SYNTH,0.7612,0.8588,75.456,67.078,60.365,53.662
0.62257,254.02,100.0,0.0,56.0311,AC_DEMO_SYNTH,0.7648,0.8506,76.331,66.811,61.065,53.449
0.62312,255.37,100.0,0.0,56.0812,AC_DEMO_SYNTH,0.7675,0.842,76.454,67.584,61.163,54.067
0.62368,256.73,100.0,0.0,56.1312,AC_DEMO_SYNTH,0.7695,0.8331,76.46,67.387,61.168,53.91
0.62424,258.09,100.0,0.0,56.1812,AC_DEMO_SYNTH,0.7706,0.8239,76.976,68.046,61.581,54.437
0.62479,259.45,100.0,0.0,56.2312,AC_DEMO_SYNTH,0.7709,0.8143,77.309,68.448,61.847,54.758
0.62535,260.81,100.0,0.0,56.2813,AC_DEMO_SYNTH,0.7705,0.8043,77.589,69.498,62.071,55.598
0.6259,262.17,100.0,0.0,56.3313,AC_DEMO_SYNTH,0.7693,0.7941,78.723,69.885,62.978,55.908
0.62646,263.53,100.0,0.0,56.3813,AC_DEMO_SYNTH,0.7673,0.7835,78.295,70.108,62.636,56.086
0.62702,264.89,100.0,0.0,56.4314,AC_DEMO_SYNTH,0.7647,0.7726,78.558,69.895,62.846,55.916
0.62757,266.23,100.0,0.0,56.4814,AC_DEMO_SYNTH,0.7613,0.7614,78.136,70.748,62.509,56.598
0.62813,267.58,100.0,0.0,56.5314,AC_DEMO_SYNTH,0.7573,0.7499,78.941,71.021,63.153,56.817
0.62868,268.91,100.0,0.0,56.5814,AC_DEMO_SYNTH,0.7526,0.7381,79.514,72.113,63.611,57.69
0.62924,270.24,100.0,0.0,56.6315,AC_DEMO_SYNTH,0.7473,0.726,79.667,72.688,63.734,58.15
0.62979,271.55,100.0,0.0,56.6815,AC_DEMO_SYNTH,0.7414,0.7138,80.814,73.089,64.651,58.471
0.63035,272.86,100.0,0.0,56.7315,AC_DEMO_SYNTH,0.7349,0.7012,80.517,72.82,64.414,58.256
0.63091,274.15,100.0,0.0,56.7815,AC_DEMO_SYNTH,0.7278,0.6885,81.417,72.48,65.134,57.984
0.63146,275.43,100.0,0.0,56.8316,AC_DEMO_SYNTH,0.7203,0.6755,81.244,73.325,64.995,58.66
0.63202,276.69,100.0,0.0,56.8816,AC_DEMO_SYNTH,0.7122,0.6624,81.548,75.054,65.238,60.043
0.63257,277.94,100.0,0.0,56.9316,AC_DEMO_SYNTH,0.7036,0.6491,81.812,74.78,65.45,59.824
0.63313,279.18,100.0,0.0,56.9817,AC_DEMO_SYNTH,0.6946,0.6356,82.161,75.096,65.729,60.077
0.63369,280.4,100.0,0.0,57.0317,AC_DEMO_SYNTH,0.6852,0.622,83.156,76.507,66.525,61.206
0.63424,281.6,100.0,0.0,57.0817,AC_DEMO_SYNTH,0.6753,0.6084,81.847,76.807,65.478,61.446
0.6348,282.78,100.0,0.0,57.1317,AC_DEMO_SYNTH,0.6651,0.5946,82.276,76.759,65.821,61.407
0.63535,283.95,100.0,0.0,57.1818,AC_DEMO_SYNTH,0.6546,0.5807,83.16,77.081,66.528,61.665
0.63591,285.1,100.0,0.0,57.2318,AC_DEMO_SYNTH,0.6437,0.5668,83.68,77.59,66.944,62.072
0.63646,286.22,100.0,0.0,57.2818,AC_DEMO_SYNTH,0.6326,0.5528,84.24,78.173,67.392,62.538
0.63702,287.33,100.0,0.0,57.3319,AC_DEMO_SYNTH,0.6212,0.5388,84.442,79.16,67.554,63.328
0.63758,288.42,100.0,0.0,57.3819,AC_DEMO_SYNTH,0.6095,0.5248,84.384,79.123,67.507,63.298
0.63813,289.49,100.0,0.0,57.4319,AC_DEMO_SYNTH,0.5976,0.5109,85.227,79.674,68.182,63.739
0.63869,290.53,100.0,0.0,57.4819,AC_DEMO_SYNTH,0.5856,0.4969,85.505,80.273,68.404,64.218
0.63924,291.56,100.0,0.0,57.532,AC_DEMO_SYNTH,0.5734,0.4831,85.44,79.758,68.352,63.806
0.6398,292.56,100.0,0.0,57.582,AC_DEMO_SYNTH,0.561,0.4692,86.016,80.941,68.813,64.753
0.64036,293.54,100.0,0.0,57.632,AC_DEMO_SYNTH,0.5485,0.4555,86.002,80.928,68.802,64.742
0.64091,294.5,100.0,0.0,57.682,AC_DEMO_SYNTH,0.536,0.4419,85.925,80.442,68.74,64.354
0.64147,295.43,100.0,0.0,57.7321,AC_DEMO_SYNTH,0.5233,0.4284,86.679,80.99,69.343,64.792
0.64202,296.35,100.0,0.0,57.7821,AC_DEMO_SYNTH,0.5106,0.415,86.692,81.825,69.354,65.46
0.64258,297.24,100.0,0.0,57.8321,AC_DEMO_SYNTH,0.4979,0.4018,86.89,82.826,69.512,66.261
0.64314,298.1,100.0,0.0,57.8822,AC_DEMO_SYNTH,0.4851,0.3887,87.712,83.032,70.17,66.426
0.64369,298.95,100.0,0.0,57.9322,AC_DEMO_SYNTH,0.4724,0.3758,86.374,83.429,69.099,66.743
0.64425,299.77,100.0,0.0,57.9822,AC_DEMO_SYNTH,0.4597,0.3631,87.011,84.495,69.609,67.596
0.6448,300.57,100.0,0.0,58.0322,AC_DEMO_SYNTH,0.4471,0.3506,87.323,83.56,69.858,66.848
0.64536,301.35,100.0,0.0,58.0823,AC_DEMO_SYNTH,0.4345,0.3383,87.868,84.403,70.294,67.522
0.64591,302.11,100.0,0.0,58.1323,AC_DEMO_SYNTH,0.4219,0.3262,88.122,84.875,70.498,67.9
0.64647,302.84,100.0,0.0,58.1823,AC_DEMO_SYNTH,0.4095,0.3143,87.823,84.787,70.258,67.83
0.64703,303.56,100.0,0.0,58.2324,AC_DEMO_SYNTH,0.3972,0.3027,88.233,85.417,70.586,68.334
0.64758,304.25,100.0,0.0,58.2824,AC_DEMO_SYNTH,0.385,0.2913,88.475,85.08,70.78,68.064
0.64814,304.92,100.0,0.0,58.3324,AC_DEMO_SYNTH,0.373,0.2802,89.99,86.59,71.992,69.272
0.64869,305.57,100.0,0.0,58.3824,AC_DEMO_SYNTH,0.3611,0.2693,89.911,86.052,71.929,68.842
0.64925,306.19,100.0,0.0,58.4325,AC_DEMO_SYNTH,0.3493,0.2586,89.2,87.425,71.36,69.94
0.64981,306.8,100.0,0.0,58.4825,AC_DEMO_SYNTH,0.3377,0.2482,89.392,86.883,71.514,69.506
0.65036,307.39,100.0,0.0,58.5325,AC_DEMO_SYNTH,0.3263,0.2381,89.245,87.583,71.396,70.066
0.65092,307.95,100.0,0.0,58.5825,AC_DEMO_SYNTH,0.3151,0.2282,89.101,87.415,71.281,69.932
0.65147,308.5,100.0,0.0,58.6326,AC_DEMO_SYNTH,0.3041,0.2187,89.975,87.682,71.98,70.146
0.65203,309.03,100.0,0.0,58.6826,AC_DEMO_SYNTH,0.2933,0.2093,89.774,87.712,71.819,70.17
0.65258,309.54,100.0,0.0,58.7326,AC_DEMO_SYNTH,0.2827,0.2003,90.286,88.236,72.229,70.589
0.65314,310.03,100.0,0.0,58.7827,AC_DEMO_SYNTH,0.2723,0.1915,89.821,88.551,71.857,70.841
0.6537,310.5,100.0,0.0,58.8327,AC_DEMO_SYNTH,0.2621,0.183,90.293,88.336,72.234,70.669
0.65425,310.95,100.0,0.0,58.8827,AC_DEMO_SYNTH,0.2522,0.1748,90.787,88.818,72.63,71.054
0.65481,311.39,100.0,0.0,58.9327,AC_DEMO_SYNTH,0.2424,0.1668,91.003,88.837,72.802,71.07
0.65536,311.81,100.0,0.0,58.9828,AC_DEMO_SYNTH,0.233,0.1591,91.146,90.206,72.917,72.165
0.65592,312.21,100.0,0.0,59.0328,AC_DEMO_SYNTH,0.2237,0.1516,90.567,89.447,72.454,71.558
0.65648,312.6,100.0,0.0,59.0828,AC_DEMO_SYNTH,0.2147,0.1445,91.553,90.291,73.242,72.233
0.65703,312.97,100.0,0.0,59.1329,AC_DEMO_SYNTH,0.2059,0.1375,90.999,89.778,72.799,71.822
0.65759,313.33,100.0,0.0,59.1829,AC_DEMO_SYNTH,0.1974,0.1309,91.679,90.137,73.343,72.11
0.65814,313.67,100.0,0.0,59.2329,AC_DEMO_SYNTH,0.1891,0.1244,91.523,89.675,73.218,71.74
0.6587,314.0,100.0,0.0,59.2829,AC_DEMO_SYNTH,0.1811,0.1183,91.075,90.188,72.86,72.15
0.65926,314.31,100.0,0.0,59.333,AC_DEMO_SYNTH,0.1733,0.1123,91.591,90.607,73.273,72.486
0.65981,314.61,100.0,0.0,59.383,AC_DEMO_SYNTH,0.1657,0.1066,91.953,91.308,73.562,73.046
0.66037,314.89,100.0,0.0,59.433,AC_DEMO_SYNTH,0.1584,0.1011,92.136,90.904,73.709,72.723
0.66092,315.17,100.0,0.0,59.483,AC_DEMO_SYNTH,0.1513,0.0959,91.919,91.509,73.535,73.207
0.66148,315.43,100.0,0.0,59.5331,AC_DEMO_SYNTH,0.1444,0.0909,92.667,91.344,74.134,73.075
0.66203,315.68,100.0,0.0,59.5831,AC_DEMO_SYNTH,0.1378,0.086,92.533,91.866,74.026,73.493
0.66259,315.92,100.0,0.0,59.6331,AC_DEMO_SYNTH,0.1314,0.0814,92.1,91.313,73.68,73.05
0.66315,316.14,100.0,0.0,59.6832,AC_DEMO_SYNTH,0.1252,0.077,92.57,92.407,74.056,73.926
0.6637,316.36,100.0,0.0,59.7332,AC_DEMO_SYNTH,0.1192,0.0728,93.111,91.369,74.489,73.095
0.66426,316.56,100.0,0.0,59.7832,AC_DEMO_SYNTH,0.1135,0.0688,93.183,91.36,74.546,73.088
0.66481,316.76,100.0,0.0,59.8332,AC_DEMO_SYNTH,0.1079,0.065,91.969,91.285,73.575,73.028
0.66537,316.94,100.0,0.0,59.8833,AC_DEMO_SYNTH,0.1026,0.0613,92.145,92.796,73.716,74.237
0.66593,317.12,100.0,0.0,59.9333,AC_DEMO_SYNTH,0.0975,0.0578,93.165,92.284,74.532,73.827
0.66648,317.29,100.0,0.0,59.9833,AC_DEMO_SYNTH,0.0926,0.0545,92.201,91.911,73.761,73.529
0.66704,317.45,100.0,0.0,60.0334,AC_DEMO_SYNTH,0.0879,0.0514,92.145,92.627,73.716,74.102
0.66759,317.6,100.0,0.0,60.0834,AC_DEMO_SYNTH,0.0834,0.0484,92.526,92.481,74.021,73.985
0.66815,317.74,100.0,0.0,60.1334,AC_DEMO_SYNTH,0.079,0.0455,92.933,93.067,74.346,74.454
0.6687,317.88,100.0,0.0,60.1834,AC_DEMO_SYNTH,0.0749,0.0428,92.767,91.734,74.214,73.387
0.66926,318.01,100.0,0.0,60.2335,AC_DEMO_SYNTH,0.0709,0.0402,92.589,92.315,74.071,73.852
0.66982,318.13,100.0,0.0,60.2835,AC_DEMO_SYNTH,0.0671,0.0378,92.618,92.3,74.094,73.84
0.67037,318.24,100.0,0.0,60.3335,AC_DEMO_SYNTH,0.0635,0.0355,92.637,91.755,74.11,73.404
0.67093,318.35,100.0,0.0,60.3835,AC_DEMO_SYNTH,0.06,0.0333,92.605,93.027,74.084,74.422
0.67148,318.46,100.0,0.0,60.4336,AC_DEMO_SYNTH,0.0567,0.0313,93.905,92.551,75.124,74.041
0.67204,318.55,100.0,0.0,60.4836,AC_DEMO_SYNTH,0.0535,0.0293,93.14,93.005,74.512,74.404
0.6726,318.65,100.0,0.0,60.5336,AC_DEMO_SYNTH,0.0505,0.0275,93.408,93.705,74.726,74.964
0.67315,318.73,100.0,0.0,60.5837,AC_DEMO_SYNTH,0.0476,0.0257,92.883,92.664,74.306,74.131
0.67371,318.81,100.0,0.0,60.6337,AC_DEMO_SYNTH,0.0449,0.0241,93.03,92.68,74.424,74.144
0.67426,318.89,100.0,0.0,60.6837,AC_DEMO_SYNTH,0.0423,0.0225,92.845,92.938,74.276,74.35
0.67482,318.96,100.0,0.0,60.7337,AC_DEMO_SYNTH,0.0398,0.0211,92.093,93.324,73.674,74.659
0.67538,319.03,100.0,0.0,60.7838,AC_DEMO_SYNTH,0.0375,0.0197,92.625,92.74,74.1,74.192
0.67593,319.1,100.0,0.0,60.8338,AC_DEMO_SYNTH,0.0353,0.0184,92.474,92.75,73.979,74.2
0.67649,319.16,100.0,0.0,60.8838,AC_DEMO_SYNTH,0.0331,0.0172,92.319,93.458,73.855,74.766
0.67704,319.21,100.0,0.0,60.9339,AC_DEMO_SYNTH,0.0311,0.016,92.757,93.216,74.206,74.573
0.6776,319.27,100.0,0.0,60.9839,AC_DEMO_SYNTH,0.0292,0.0149,93.784,92.278,75.027,73.822
0.67815,319.32,100.0,0.0,61.0339,AC_DEMO_SYNTH,0.0274,0.0139,93.253,92.633,74.602,74.106
0.67871,319.36,100.0,0.0,61.0839,AC_DEMO_SYNTH,0.0257,0.013,93.801,93.747,75.041,74.998
0.67927,319.41,100.0,0.0,61.134,AC_DEMO_SYNTH,0.0241,0.0121,93.465,93.333,74.772,74.666
0.67982,319.45,100.0,0.0,61.184,AC_DEMO_SYNTH,0.0226,0.0112,93.627,92.89,74.902,74.312
0.68038,319.49,100.0,0.0,61.234,AC_DEMO_SYNTH,0.0212,0.0104,92.967,93.148,74.374,74.518
0.68093,319.52,100.0,0.0,61.284,AC_DEMO_SYNTH,0.0198,0.0097,93.547,93.239,74.838,74.591
0.68149,319.56,100.0,0.0,61.3341,AC_DEMO_SYNTH,0.0185,0.009,93.642,93.549,74.914,74.839
0.68205,319.59,100.0,0.0,61.3841,AC_DEMO_SYNTH,0.0173,0.0084,93.13,92.728,74.504,74.182
0.6826,319.62,100.0,0.0,61.4341,AC_DEMO_SYNTH,0.0162,0.0078,93.595,92.952,74.876,74.362
0.68316,319.65,100.0,0.0,61.4842,AC_DEMO_SYNTH,0.0151,0.0072,93.607,93.413,74.886,74.73
0.68371,319.67,100.0,0.0,61.5342,AC_DEMO_SYNTH,0.0141,0.0067,93.168,93.277,74.534,74.622
0.68427,319.7,100.0,0.0,61.5842,AC_DEMO_SYNTH,0.0131,0.0062,92.949,93.561,74.359,74.849
0.68482,319.72,100.0,0.0,61.6342,AC_DEMO_SYNTH,0.0123,0.0057,92.931,92.852,74.345,74.282
0.68538,319.74,100.0,0.0,61.6843,AC_DEMO_SYNTH,0.0114,0.0053,93.446,93.498,74.757,74.798
0.68594,319.76,100.0,0.0,61.7343,AC_DEMO_SYNTH,0.0106,0.0049,93.549,93.803,74.839,75.042
0.68649,319.78,100.0,0.0,61.7843,AC_DEMO_SYNTH,0.0099,0.0045,93.108,93.572,74.486,74.858
0.68705,319.79,100.0,0.0,61.8344,AC_DEMO_SYNTH,0.0092,0.0042,93.439,93.44,74.751,74.752
0.6876,319.81,100.0,0.0,61.8844,AC_DEMO_SYNTH,0.0085,0.0039,93.664,93.356,74.931,74.685
0.68816,319.82,100.0,0.0,61.9344,AC_DEMO_SYNTH,0.0079,0.0036,93.687,93.067,74.95,74.454
0.68872,319.84,100.0,0.0,61.9844,AC_DEMO_SYNTH,0.0074,0.0033,94.067,93.382,75.254,74.706
0.68927,319.85,100.0,0.0,62.0345,AC_DEMO_SYNTH,0.0068,0.003,93.96,93.921,75.168,75.137
0.68983,319.86,100.0,0.0,62.0845,AC_DEMO_SYNTH,0.0063,0.0028,93.053,93.376,74.442,74.701
0.69038,319.87,100.0,0.0,62.1345,AC_DEMO_SYNTH,0.0059,0.0026,94.13,93.073,75.304,74.458
0.69094,319.88,100.0,0.0,62.1845,AC_DEMO_SYNTH,0.0054,0.0024,93.248,93.238,74.598,74.59
0.6915,319.89,100.0,0.0,62.2346,AC_DEMO_SYNTH,0.005,0.0022,93.882,93.521,75.106,74.817
0.69205,319.9,100.0,0.0,62.2846,AC_DEMO_SYNTH,0.0046,0.002,93.494,93.297,74.795,74.638
0.69261,319.91,100.0,0.0,62.3346,AC_DEMO_SYNTH,0.0043,0.0018,93.306,93.645,74.645,74.916
0.69316,319.92,100.0,0.0,62.3847,AC_DEMO_SYNTH,0.0039,0.0017,92.751,93.665,74.201,74.932
0.69372,319.92,100.0,0.0,62.4347,AC_DEMO_SYNTH,0.0036,0.0016,93.406,93.813,74.725,75.05
0.69427,319.93,100.0,0.0,62.4847,AC_DEMO_SYNTH,0.0033,0.0014,92.854,94.032,74.283,75.226
0.69483,319.93,100.0,0.0,62.5347,AC_DEMO_SYNTH,0.003,0.0013,93.865,93.863,75.092,75.09
0.69539,319.94,100.0,0.0,62.5848,AC_DEMO_SYNTH,0.0028,0.0012,94.088,93.095,75.27,74.476
0.69594,319.94,100.0,0.0,62.6348,AC_DEMO_SYNTH,0.0025,0.0011,93.163,93.109,74.53,74.487
0.6965,319.95,100.0,0.0,62.6848,AC_DEMO_SYNTH,0.0023,0.001,93.606,93.444,74.885,74.755
0.69705,319.95,100.0,0.0,62.7349,AC_DEMO_SYNTH,0.0021,0.0009,93.195,93.295,74.556,74.636
0.69761,319.96,100.0,0.0,62.7849,AC_DEMO_SYNTH,0.0019,0.0008,93.237,93.025,74.59,74.42
0.69817,319.96,100.0,0.0,62.8349,AC_DEMO_SYNTH,0.0017,0.0007,93.799,93.305,75.039,74.644
0.69872,319.96,100.0,0.0,62.8849,AC_DEMO_SYNTH,0.0015,0.0006,93.473,93.293,74.778,74.634
0.69928,319.96,100.0,0.0,62.935,AC_DEMO_SYNTH,0.0013,0.0006,94.185,93.214,75.348,74.571
0.69983,319.97,100.0,0.0,62.985,AC_DEMO_SYNTH,0.0011,0.0005,93.3,93.361,74.64,74.689
0.70039,319.97,100.0,0.0,63.035,AC_DEMO_SYNTH,0.0009,0.0004,93.893,93.96,75.114,75.168
0.70094,319.97,100.0,0.0,63.085,AC_DEMO_SYNTH,0.0007,0.0004,93.532,93.569,74.826,74.855
0.7015,319.97,100.0,0.0,63.1351,AC_DEMO_SYNTH,0.0005,0.0003,93.812,94.479,75.05,75.583
0.70206,319.97,100.0,0.0,63.1851,AC_DEMO_SYNTH,0.0004,0.0002,93.314,93.559,74.651,74.847
0.70261,319.97,100.0,0.0,63.2351,AC_DEMO_SYNTH,0.0002,0.0002,93.474,93.376,74.779,74.701
0.70317,319.97,100.0,0.0,63.2852,AC_DEMO_SYNTH,-0.0,0.0001,93.448,93.495,74.758,74.796
0.70372,319.97,100.0,0.0,63.3352,AC_DEMO_SYNTH,-0.0002,0.0,93.16,93.597,74.528,74.878
0.70428,319.97,100.0,0.0,63.3852,AC_DEMO_SYNTH,-0.0004,-0.0,93.759,93.669,75.007,74.935
0.70484,319.97,100.0,0.0,63.4352,AC_DEMO_SYNTH,-0.0007,-0.0001,93.755,94.327,75.004,75.462
0.70539,319.97,100.0,0.1,63.4853,AC_DEMO_SYNTH,-0.0009,-0.0002,93.732,93.159,74.986,74.527
0.70595,319.97,100.0,0.1,63.5353,AC_DEMO_SYNTH,-0.0012,-0.0003,94.11,93.842,75.288,75.074
0.7065,319.96,100.0,0.1,63.5853,AC_DEMO_SYNTH,-0.0014,-0.0003,94.072,93.579,75.258,74.863
0.70706,319.96,100.0,0.1,63.6354,AC_DEMO_SYNTH,-0.0017,-0.0004,93.343,92.869,74.674,74.295
0.70762,319.96,100.0,0.1,63.6854,AC_DEMO_SYNTH,-0.0021,-0.0005,93.643,93.807,74.914,75.046
0.70817,319.95,100.0,0.1,63.7354,AC_DEMO_SYNTH,-0.0024,-0.0007,93.241,94.005,74.593,75.204
0.70873,319.95,100.0,0.2,63.7854,AC_DEMO_SYNTH,-0.0028,-0.0008,93.5,93.157,74.8,74.526
0.70928,319.94,100.0,0.2,63.8355,AC_DEMO_SYNTH,-0.0033,-0.0009,93.249,93.495,74.599,74.796
0.70984,319.94,100.0,0.2,63.8855,AC_DEMO_SYNTH,-0.0037,-0.0011,94.137,92.81,75.31,74.248
0.71039,319.93,100.0,0.3,63.9355,AC_DEMO_SYNTH,-0.0043,-0.0012,93.632,92.996,74.906,74.397
0.71095,319.92,100.0,0.3,63.9855,AC_DEMO_SYNTH,-0.0048,-0.0014,93.397,93.918,74.718,75.134
0.71151,319.91,100.0,0.3,64.0356,AC_DEMO_SYNTH,-0.0055,-0.0016,93.959,93.312,75.167,74.65
0.71206,319.9,100.0,0.4,64.0856,AC_DEMO_SYNTH,-0.0062,-0.0018,92.611,93.055,74.089,74.444
0.71262,319.89,100.0,0.4,64.1356,AC_DEMO_SYNTH,-0.007,-0.0021,92.671,93.591,74.137,74.873
0.71317,319.88,100.0,0.5,64.1857,AC_DEMO_SYNTH,-0.0078,-0.0024,93.792,93.291,75.034,74.633
0.71373,319.86,100.0,0.5,64.2357,AC_DEMO_SYNTH,-0.0087,-0.0027,93.493,93.309,74.794,74.647
0.71429,319.85,100.0,0.6,64.2857,AC_DEMO_SYNTH,-0.0098,-0.003,93.567,93.795,74.854,75.036
0.71484,319.83,100.0,0.7,64.3357,AC_DEMO_SYNTH,-0.0109,-0.0034,92.931,93.033,74.345,74.426
0.7154,319.81,100.0,0.7,64.3858,AC_DEMO_SYNTH,-0.0122,-0.0038,93.447,93.135,74.758,74.508
0.71595,319.79,100.0,0.8,64.4358,AC_DEMO_SYNTH,-0.0136,-0.0043,94.253,93.559,75.402,74.847
0.71651,319.76,100.0,0.9,64.4858,AC_DEMO_SYNTH,-0.0151,-0.0048,93.773,93.882,75.018,75.106
0.71707,319.73,100.0,1.0,64.5359,AC_DEMO_SYNTH,-0.0168,-0.0054,93.503,93.988,74.802,75.19
0.71762,319.7,100.0,1.1,64.5859,AC_DEMO_SYNTH,-0.0186,-0.006,93.252,93.225,74.602,74.58
0.71818,319.67,100.0,1.2,64.6359,AC_DEMO_SYNTH,-0.0206,-0.0067,93.262,93.866,74.61,75.093
0.71873,319.63,100.0,1.4,64.6859,AC_DEMO_SYNTH,-0.0228,-0.0075,92.557,93.175,74.046,74.54
0.71929,319.59,100.0,1.5,64.736,AC_DEMO_SYNTH,-0.0252,-0.0084,93.501,94.218,74.801,75.374
0.71984,319.54,100.0,1.7,64.786,AC_DEMO_SYNTH,-0.0278,-0.0093,93.722,93.03,74.978,74.424
0.7204,319.49,100.0,1.8,64.836,AC_DEMO_SYNTH,-0.0306,-0.0104,92.74,94.012,74.192,75.21
0.72096,319.43,100.0,2.0,64.886,AC_DEMO_SYNTH,-0.0337,-0.0115,93.089,93.214,74.471,74.571
0.72151,319.37,100.0,2.2,64.9361,AC_DEMO_SYNTH,-0.0371,-0.0128,92.874,94.279,74.299,75.423
0.72207,319.3,100.0,2.4,64.9861,AC_DEMO_SYNTH,-0.0407,-0.0142,92.931,93.705,74.345,74.964
0.72262,319.23,100.0,2.7,65.0361,AC_DEMO_SYNTH,-0.0447,-0.0157,93.319,93.059,74.655,74.447
0.72318,319.14,100.0,2.9,65.0862,AC_DEMO_SYNTH,-0.049,-0.0174,92.438,93.248,73.95,74.598
0.72374,319.05,100.0,3.2,65.1362,AC_DEMO_SYNTH,-0.0537,-0.0193,93.492,93.764,74.794,75.011
0.72429,318.95,100.0,3.5,65.1862,AC_DEMO_SYNTH,-0.0587,-0.0213,93.519,93.865,74.815,75.092
0.72485,318.85,100.0,3.8,65.2362,AC_DEMO_SYNTH,-0.0642,-0.0234,93.089,93.41,74.471,74.728
0.7254,318.73,100.0,4.2,65.2863,AC_DEMO_SYNTH,-0.07,-0.0258,92.162,93.447,73.73,74.758
0.72596,318.6,100.0,4.6,65.3363,AC_DEMO_SYNTH,-0.0763,-0.0284,92.718,93.722,74.174,74.978
0.72651,318.46,100.0,5.0,65.3863,AC_DEMO_SYNTH,-0.0831,-0.0313,93.568,93.461,74.854,74.769
0.72707,318.3,100.0,5.4,65.4364,AC_DEMO_SYNTH,-0.0904,-0.0343,91.917,92.876,73.534,74.301
0.72763,318.14,100.0,5.9,65.4864,AC_DEMO_SYNTH,-0.0983,-0.0377,92.842,93.057,74.274,74.446
0.72818,317.96,100.0,6.4,65.5364,AC_DEMO_SYNTH,-0.1067,-0.0413,92.455,93.461,73.964,74.769
0.72874,317.76,100.0,6.9,65.5864,AC_DEMO_SYNTH,-0.1157,-0.0452,93.189,93.835,74.551,75.068
0.72929,317.55,100.0,7.5,65.6365,AC_DEMO_SYNTH,-0.1253,-0.0494,92.535,93.977,74.028,75.182
0.72985,317.32,100.0,8.1,65.6865,AC_DEMO_SYNTH,-0.1355,-0.054,92.896,93.621,74.317,74.897
0.73041,317.07,100.0,8.8,65.7365,AC_DEMO_SYNTH,-0.1465,-0.0589,92.886,93.401,74.309,74.721
0.73096,316.8,100.0,9.5,65.7865,AC_DEMO_SYNTH,-0.1581,-0.0642,93.312,93.56,74.65,74.848
0.73152,316.51,100.0,10.2,65.8366,AC_DEMO_SYNTH,-0.1704,-0.0698,92.408,92.965,73.926,74.372
0.73207,316.2,100.0,11.0,65.8866,AC_DEMO_SYNTH,-0.1836,-0.0759,92.544,93.14,74.035,74.512
0.73263,315.86,100.0,11.8,65.9366,AC_DEMO_SYNTH,-0.1975,-0.0825,91.695,92.837,73.356,74.27
0.73319,315.5,100.0,12.7,65.9867,AC_DEMO_SYNTH,-0.2122,-0.0895,92.654,92.631,74.123,74.105
0.73374,315.11,100.0,13.7,66.0367,AC_DEMO_SYNTH,-0.2278,-0.097,91.753,93.223,73.402,74.578
0.7343,314.7,100.0,14.7,66.0867,AC_DEMO_SYNTH,-0.2442,-0.105,91.705,93.121,73.364,74.497
0.73485,314.25,100.0,15.7,66.1367,AC_DEMO_SYNTH,-0.2616,-0.1135,91.781,93.272,73.425,74.618
0.73541,313.77,100.0,16.8,66.1868,AC_DEMO_SYNTH,-0.2798,-0.1225,91.015,93.162,72.812,74.53
0.73596,313.26,100.0,17.9,66.2368,AC_DEMO_SYNTH,-0.299,-0.1321,91.572,92.983,73.258,74.386
0.73652,312.71,100.0,19.1,66.2868,AC_DEMO_SYNTH,-0.3191,-0.1423,91.695,93.044,73.356,74.435
0.73708,312.13,100.0,20.4,66.3369,AC_DEMO_SYNTH,-0.3401,-0.1531,91.242,92.737,72.994,74.19
0.73763,311.51,100.0,21.7,66.3869,AC_DEMO_SYNTH,-0.3622,-0.1645,90.294,92.845,72.235,74.276
0.73819,310.85,100.0,23.1,66.4369,AC_DEMO_SYNTH,-0.3852,-0.1766,90.672,92.31,72.538,73.848
0.73874,310.15,100.0,24.6,66.4869,AC_DEMO_SYNTH,-0.4092,-0.1893,90.797,92.662,72.638,74.13
0.7393,309.41,50.0,26.1,66.537,AC_DEMO_SYNTH,-0.4342,-0.2026,89.515,92.689,71.612,74.151
0.73986,308.62,50.0,27.6,66.587,AC_DEMO_SYNTH,-0.4602,-0.2166,89.586,92.053,71.669,73.642
0.74041,307.78,50.0,29.2,66.637,AC_DEMO_SYNTH,-0.4872,-0.2313,90.101,92.232,72.081,73.786
